"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3291139240506","12.7159420289855","19.5409586609181","20.3467843631778","11.8608565550776","32.4974823766365","34.3764487714418","32.6548021767907","22.1365612880479","20.671905697446","20.8661091330628","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.25074702204848","2.03124482602107","2.26774589192604","1.96963291958044","1.93055857347098","1.88486682463102","2.07961936015824","1.85195694357998","2.29767251939567","2.43416753437938","2.28661622551749","2.1079717457114","2.31778209800765","2.11074172547559","2.20756393740679","2.00426223337861","2.32104693213536","2.31423266289489","2.35795730062073","2.4970649013133","2.48989578488601","2.58210874483481","2.66030674579303","2.93627289991861","2.96600550441302","2.95472170818505","2.6250366796807","2.6147006889558","2.48937521722977","2.35967514225005","2.29330520898016","2.12919223112803","2.04280367601027","2.0118717370405","2.00133740218861","1.91702239465122","1.81443901615473","1.72281567944182","1.75731994886122","1.75523458900652","1.72551798839458","1.6329968207134","1.45648669136567","1.42040917418404","1.42692879199461","1.38239415581485","1.36436554911139","1.35646234711655","1.35943111827813","1.34610658244459","1.37682006781166","1.32355768467251","1.41170400503936","1.2661381134511","1.24761519338614","1.26799031109317","1.13296564573607","1.24256230721419","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761751960945642","1.04163027365878","0.958098327008493","0.873596073837831","1.0467724867254","1.06749171827448","1.28711336447566","1.37632711527768","1.50221446192756","1.66712950092163","1.74304929525979","1.6996892247017","1.89925755456108","1.85701426495349","1.99798142324145","2.0929608067328","2.20912625472539","1.70352621977251","1.67990251861665","1.89574598114537","1.90679645481853","1.95281829116865","2.0542863347841","2.13287444744984","2.098303197163","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.85587761674718","1.9321903294163","2.42836676217765","2.9215844785772","3.22993525071525","3.10719908401317","2.48622496976213","2.1956163689345","2.02066455324645","1.88310980263875","1.90607150412524","1.93641025641026","1.92555408221254","2.79458239277652","4.49206211503427","4.13172252533126","3.96778085302675","4.81090245174752","6.88658800866843","8.70858213323967","7.53695803155075","7.53901842798044","7.1796178343949","7.96914816163087","6.82390419897137","6.69723756906077","6.85567368494198","8.5014361098123","10.2766484563588","9.6579698086295","5.70513154467309","3.44170834936514","3.07168835064302","2.86843870238978","2.22561605430131","2.11713848911382","3.3431774775412","7.27693614895529","9.50694268259021","7.61384390577726","4.34902077753107","3.71938809903571","3.26355378592185","3.09943516367746","2.78428036343353","2.28423489678817","1.87744411549818","1.50078929448242","1.19263414643568","1.14248065311001","1.09070753292945","0.868362088056559","0.806417100702705","0.768419056151576","0.740451469344271","0.670792101351674","0.65965531917494","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.82058886832885","4.69162797287809","4.70014973604467","4.50601790067775","4.37305186279629","4.23491965516029","4.1937939490014","4.1341100437835","3.99755030488754","3.68494622412156","3.36035027675423","3.34467219509903","3.38311027961006","3.23583476167001","3.26521929413234","3.33354882573674","3.22280941882515","3.2087289246717","3.17816104968886","3.15471113725464","3.18544442852276","3.27188986774694","3.35575607612511","3.33133238002479","3.27784106895846","3.20939638409532","3.08082860366441","3.0515323447406","2.91180230878052","2.80822677178171","2.72521007775565","2.56970658399568","2.42768617356766","2.32929863462984","2.22682418141014","2.05511954012639","2.02513263269196","1.98443654500817","1.93662010418974","1.90001620472649","1.86003182681529","1.825532689831","1.8246374846855","1.82546535293294","1.79583249014968","1.7523527710906","1.69718815862307","1.66025035465496","1.68165845573884","1.77236284911244","1.70875481096456","1.64120886939585","1.63219670625541","1.56612281296332","1.52350331847515","1.50847477535212","1.50677464896551","1.51475644006238","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","3.86427621766267","","1.942545969242","","4.35745442894958","4.70694131974956","4.50945601655193","4.30437822349739","4.5536726281722","4.89597274116726","5.84456911645015","6.12949052716815","6.41515879587093","5.69735195475163","5.45316921628532","5.22280425967503","6.10141385350732","8.06423067514324","","","","","","","","","","","","4.43780614723079","","","3.38524984454248","3.36652618100128","4.2130015456701","4.08716701686324","3.55204894460572","3.60517960878398","3.96899274061612","3.13305868486436","2.9308026266543","2.54070346352527","2.42338948902717","2.54400241354033","2.44802211567997","3.16110504303045","","2.5206807154617","2.49053922147301","3.2513020994575","3.43599550144736","3.36736456787188","2.88028009690987","2.85558853277436","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.76904104762464","1.8361815196588","2.51317830864007","1.92714178695058","1.85927303165209","1.79734038277768","1.71395131378637","1.61552115269617","1.755074400253","1.43747769806296","1.37585401679306","1.44904687492755","1.53084554364898","1.45370204008298","1.27017866747889","1.50815981992122","1.34012461675403","1.40535201149425","1.42944410507025","1.47900930967855","1.67093547993658","1.54558673057246","1.6437501499772","1.8232638142335","1.60404180113724","1.67657907276353","1.72390995338997","1.64553300960529","1.60769117311844","1.5343144923525","1.5633514986376","1.78123103649322","1.90713101160862","1.86801150656572","1.75560359540335","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.44685726264926","1.47016356457354","1.46719042878277","1.44476667483348","1.29088794400687","1.39491739433225","1.56693259623516","1.50007405356326","1.49795041372689","1.53608985299785","1.54127610185996","1.46198545801415","1.46244172897352","1.43218236208056","1.4377584242957","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","0.187695516162669","0.217083529966966","0.24885145482389","0.218740762636713","0.242222222222222","0.30049786628734","0.396150761828388","0.507575757575758","0.873095000712149","0.938856941673513","0.862051438446681","0.919420509421456","1.25112268726424","1.34477324461565","1.32439426017408","1.22749715153817","1.13087500855169","2.13349713349713","2.22285210380448","2.45912853136329","2.2842972869235","2.34718562991548","1.9928794720389","1.95836686474979","1.84391273119052","1.77833881290054","1.54284989476157","1.47860733051836","1.36402894657776","1.2260479507615","1.9023709902371","1.97776012708499","1.67908594138102","1.61305042208533","1.71858444585717","1.44639987301839","1.75754844524561","2.23713235294118","1.52084483464819","1.78660491628073","1.60511245746535","1.61044870942482","1.48882677640912","1.38482644371392","1.01682470273241","0.966007295783211","0.960607239875857","0.901019873566709","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","6.46267458092834","6.30448138888382","6.14169539050497","5.64312630211287","5.40521991060177","5.23267819034556","5.10741705288012","5.1135394635633","4.92496255867054","4.38078654946125","4.11745254943456","3.94784673021996","3.84571458925394","3.74263369659249","3.67444283909163","3.8062382697292","3.75742030047636","3.84721941942832","3.75188171965339","3.73748620877249","3.75630776834631","3.86455802827196","3.83801738917463","3.85384243033259","3.79459957612788","3.74288798686143","3.67363857118752","3.71493335287215","3.52770043165591","3.42859595347626","3.33970321935866","3.3478806174757","3.20326237354212","3.2019219717103","3.16720684118026","2.96734524276981","2.87445887445887","2.82795238120884","2.65032647029385","2.59274698382782","2.47101096543937","2.40750367887693","2.42626825377809","2.48461315787224","2.49538216932825","2.40098917706653","2.3448860849516","2.2754629510657","2.25783500764085","2.48301072141193","2.33417280424482","2.25665813943099","2.23893577596555","2.22242603259369","2.23259913699375","2.27422395787522","2.32702187713254","2.25522862089854","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","1.10778443113772","1.01508888474928","1.36759569663221","1.43240191454706","1.44053282588011","1.55023041474654","1.30353817504655","0.679580306698951","0.780709342560554","0.668474481991378","1.02970153578673","","1.87713310580205","1.60362751603628","2.28680323963792","2.44764067625536","2.55358662849184","2.25549415242257","2.85904698433855","3.99592771697633","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.871622565898","1.46243422997101","1.61980464787772","1.60404717949334","1.14481839629812","1.19460285704825","1.42725366378863","2.05564388549373","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","6.34304141154661","6.1900221427946","6.21039371302834","6.0821261864844","5.8990675845807","5.75679945248744","5.58871700441142","5.57679279278718","5.31332375497633","4.92079264841354","4.64821582707388","4.53992770292475","4.62463631821789","4.38773952210092","4.53375367134255","4.77538115196662","4.62862108922364","4.40304742202419","4.23291448536506","4.18525951189862","4.48946305384271","4.45714179534348","4.81269546222364","4.82661044393051","4.92605477509468","4.75847932202145","4.52516505772451","4.19144013246631","3.76897459500343","3.61395698590674","3.56232123221255","3.68179040258285","3.45634288944761","3.21123472943224","3.02457340082341","2.59389873375358","2.47589315712846","2.32107194401691","2.2707914247359","2.20624164589872","2.15577737419081","2.1902594650068","2.25657313508185","2.31407888774509","2.25903037381387","2.19892682410543","2.14621500861474","2.15417175629862","2.28190534517456","2.44669319803957","2.39055378300843","2.310253065516","2.21071804680952","2.09088431979756","1.97213412492867","1.8825752357274","1.83868167084872","1.83483677072318","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21021611001965","1.25362255203302","1.13697457239004","0.924390502064002","0.615582171946001","0.740185795624813","1.00053245493916","1.06848947173605","1.37383833962725","3.33918199106782","5.21831195295107","9.15910508538408","8.5200970909415","5.60658289780941","3.90244607923484","3.24760450484448","3.10460411058295","2.73769737743406","2.5175823171808","2.38003326774244","2.44531173726518","2.22513922924217","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.70665901262916","2.10300429184549","2.00100300902708","2.01634877384196","1.92198868229588","1.73260572987722","2.2266139657444","","2.65588235294118","2.50125062531266","2.11819389110226","1.70131947221112","1.42984014209591","1.36493432324386","1.58154506437768","1.71493469619534","1.56680968433956","1.2532473349458","0.851281806918898","0.646304301608674","0.773574778895293","0.741113531698977","0.541347121490787","0.341179539008248","0.593211881978556","1.00044308668175","0.900516843869348","0.892627345844504","0.437880517503805","0.430846522392588","0.443276287228859","0.62738668523149","0.649367793127069","0.686894770819884","0.694440175209406","0.758751902587519","0.640644842669677","0.659996882395454","0.767876965772433","0.76803467477818","1.02115458981678","0.608709585061478","0.599647988211698","0.697575641232993","0.634514033475153","0.598185497137593","0.371050446892927","0.509249881411555","0.398444619594323","0.455352363073505","0.380677683292731","0.592259762335199","0.804165255771521","0.533396349015532","0.678998512485068","0.526514224013995","0.38246672396885","0.406035055008352","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.902357645982379","0.793828345445229","0.639108637534101","","","","","","","","","2.38055425991604","1.69464061466168","1.3407093629396","1.35611690454208","","","1.17281926203606","1.25499180312356","1.59513114331129","1.53463751403247","3.10021054615164","3.3246802439883","2.44118141486197","2.22856440980186","","","","","","","","2.98052820920924","3.15833488199219","2.97318238560544","3.3050830558159","2.48701465672409","2.33246673563621","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.340909030378368","0.477501573316551","0.55122589453325","0.563939016801493","0.631086622245003","0.810531317253137","0.958392269816802","1.09274310902386","0.578908745403564","0.490257621015372","0.338576188026789","0.310370827289665","0.367245635075677","0.463277797997547","0.519690011495763","0.481928244328361","0.431932626093386","0.424507189603589","0.357026296999104","0.390720316085442","0.410205890900591","0.333697715896669","0.478246243552366","0.42534675006799","0.569182611496382","1.77719092788123","0.787806809184481","","","1.22435314936152","1.14837166819383","1.71941677773846","1.48103240634409","","","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.00869457771777129","0.0134783154640054","0.0150240384615385","0.0109031437397783","0.0243964421855146","0.0580869565217391","","0.18108504398827","","","","","0.317965023847377","0.495568090249799","0.566593083149375","0.650521152667075","1.4047619047619","","2.27927988445907","1.58539997901291","1.60647661824899","1.57541173071367","","2.06487674065458","","","","1.66440130279794","2.02125125077429","1.58742655247897","2.28511641507365","1.87507648200269","1.78261964735516","1.67692922165455","","","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89224109529389","2.10261648079912","","","","","","","","","","","","1.50182582447025","1.48230906749545","2.47492960390331","","","","","0.775977676270105","","0.178578331404629","","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.85730295953435","4.24357000022985","4.04842971228294","3.82448463962285","3.57356211032106","3.49846492059281","3.58468738765907","4.34570766758805","4.69018026641258","4.78878606005897","4.19730219448359","4.11919917305914","3.95652514491618","3.5177090640908","4.82446883464592","5.84732162220776","5.82922738415295","5.91853565442111","5.57544451249418","5.181248328693","4.6608059951787","5.7357013089349","5.62659345822855","5.17247666277713","4.83544433693963","4.69256693840525","4.12801512211307","4.25552044841929","4.19823223061689","3.7658694645888","3.79826032707078","3.484865109943","3.62980089042347","3.60012469561704","3.58197232877289","3.17319019644845","3.31191328182087","3.36586889039913","3.53386881535161","3.36046994465272","3.4653553200877","3.2514128562331","3.07737457530637","2.49389475250307","2.6056725297167","2.83659627710513","2.78341887025863","2.67930592141554","2.98305234467534","3.22484113782307","2.72700992548077","2.47694916546717","2.40769137499271","2.35768125078197","2.34297311044201","2.47271681193149","2.55173957070307","2.50615718393274","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.15792223391347","1.12222106548301","1.0453078110693","1.17300751136389","1.00383425318668","1.39559048518441","1.37345487471598","1.45714604983797","1.26668736417262","1.02599976681823","1.69642857142857","1.11850060459492","1.14198705748002","0.910753901840968","0.898307765301281","1.23148656061437","1.27139028245481","1.37213757868808","1.18112181863108","1.3066782558308","1.31685153691905","1.88944910430075","2.02571867758735","2.03593409871932","2.19084928671742","2.00737043596487","1.66749799534035","1.75071000671895","1.86907699721099","1.8028516299552","1.72801156281599","1.26843726414995","1.47262037513846","1.26706017134887","1.1785345993652","1.08042737364637","0.895717413539242","0.74281794332224","0.720839850994178","0.675600759866063","0.818335414677147","1.05206221339248","0.762244087946981","0.815655811174186","0.479416089056921","0.383913656735458","0.431829652447832","0.398456601466993","0.42542188994528","0.390658739410391","0.41075615518789","0.414002445606796","0.445374701622263","0.463774623920211","0.418323797946699","0.395734073918714","0.423139292512442","0.373221347790199","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.64596273291925","2.85057471264368","6.95810564663024","8.35260115606936","6.07458292443572","3.89084507042253","3.71501272264631","3.70026525198939","3.9448966812774","5.12655601659751","4.51634877384196","4.67470588235294","8.43686354378819","5.35585585585586","3.08608876973488","2.66376601401982","1.5837366892546","0.905828279604213","0.582892778319561","0.969692301108401","0.950952235978621","1.00593672094627","0.915520386083765","0.78783093358105","","","","1.765977248429","2.01794562341177","2.29328668097935","2.19971682743689","2.80932483375126","2.24354231798175","1.31488687037674","1.43489421160891","1.58746781642078","1.53318623375042","1.37543731409335","1.25812374200586","1.17645603480899","1.17603283300915","1.27656343374752","1.34269469050845","1.36865179473625","1.44367725358619","",
"High income","HIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","6.74026716541794","6.71165502905386","6.68986780307198","6.30710485642221","5.77364639704637","5.44207016058978","5.89098476434011","6.39004734254141","6.25384736125876","5.78284908511581","5.13514582878827","4.60590342656022","4.35367359756508","3.94156084871949","3.93247458855195","3.84850183491219","3.66957227545486","3.78404714117119","3.61083064016268","3.62896441720952","3.68165424113961","3.97507770794676","4.55753427615448","4.31165229470759","4.28989682599759","4.34740605455721","3.96599521741403","3.83026499312534","3.57210454305632","3.49190530984841","3.38581463347223","3.08023891218942","2.97631693296306","2.81594162925271","2.61133734484882","2.39311785930335","2.3297794210132","2.33478657320285","2.29568771489588","2.21438400853102","2.21365899103547","2.24036249307878","2.35898605095405","2.44223945973","2.45637878099892","2.47047532664484","2.44751476671148","2.42449273835703","2.5248185891172","2.77808825733922","2.73428913406757","2.64318201114401","2.57941584173401","2.47337209276244","2.39539853673256","2.39054277066673","2.31079811331808","2.28758848457087","",
"Hong Kong SAR, China","HKG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.16840536512668","1.07584269662921","0.988387096774193","0.931707317073171","1.2800875273523","1.2291052114061","1.18181818181818","1.1371237458194","1.08545034642032","1.06824925816024","1.36929460580913","1.47001934235977","1.83600713012478","1.68337730870712","1.59886471144749","1.90391459074733","1.75816023738872","1.9047619047619","2.26961558715113","2.23954802259887","2.22135619641465","2.14577052668913","2.30755984157052","2.27494312642184","2.44049412473637","2.5827723588405","2.77011946960746","2.95003010234798","2.85374554102259","2.67079543255274","2.20148360851878","1.54468554615668","","1.15782978535854","","","","","","","0.729930429238472","0.822608431293068","0.809185008554817","0.998263524205632","0.682694867714712","0.641479860895688","0.692430000775615","0.776008597104899","0.953977829180274","1.07491147617113","1.07445720815541","1.13130809027661","1.14601950528064","1.54642109736017","1.55525113714746","1.54988719634831","1.64186437469853","1.57823031163463","",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","1.58387227276533","1.67611092357373","1.66254826173505","1.67039965048184","1.48689010337738","1.47007914806735","1.56444770646703","1.73440833431477","1.61434622868402","1.49527754226589","1.72842655213775","2.18181407666914","2.76591542615115","2.72015756005508","2.85492242885826","3.038767700385","2.87943633708102","2.8235142043497","2.64160936582776","2.83166075186584","3.09128441887912","3.20973863628279","2.674809146208","2.23320944895639","2.40868109944844","1.98513799341039","1.6346318704775","1.51891901270416","1.53218586540035","2.18654511448015","2.46126572829583","2.11837761155866","1.95550346553766","1.8421667032116","1.64653371015956","1.85657624511368","1.61590705608577","1.66840042868437","1.85131570049244","1.92378091694414","1.96694308636391","1.4220302414351","1.3491583899192","1.24868315789955","1.33306872373916","1.37705900928859","1.4541449816716","1.51826494955876","1.55499067889719","",
"Croatia","HRV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.60738644340829","10.7267571545045","11.1481772894242","9.31501043048842","8.29201114721082","8.94249252887489","6.60021947195919","4.42962970979594","3.03005588631659","2.70277365409521","2.72961227340078","2.04683911495993","1.75797972840463","1.7596434523565","1.68416339347854","1.62920992734936","1.8394811298731","1.80263338387229","1.70262502815773","1.77782054018948","1.69126903430411","1.6564852582734","1.58832257811405","1.54030349248219","1.38458774166642","1.43693076288569","",
"Haiti","HTI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.088607367475292","0.0891194089456869","0.102173247627793","0.111550387596899","0.113783288948069","0.106326027948125","0.0777847814843548","0.106210123351765","","","","","","","","","","","","","","","","","","0.000615197645102972","0.000618762983826772","0.000887537649535931","0.000840815854617829","0.000887482706635177","",
"Hungary","HUN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","4.03007518796992","3.74168514412417","3.27365728900256","3.00699300699301","3.2078413900646","3.33540501346592","3.00623936471923","2.9553264604811","3.23963792282039","3.23904440861791","3.34257975034674","3.33376073855623","3.24330699374926","3.33593662836104","3.14767501277466","4.97242913804779","3.22373254959589","3.15557729941292","3.59622327131352","2.78616206175993","2.56353802709041","2.16146979946364","2.1796531721192","1.90656828980965","1.82413438385634","1.32472748303328","1.25906103979783","1.47668440278226","1.2721641748015","1.43361259969176","1.51761519243999","1.57495190249116","1.59850339186567","1.6489267264021","1.47877015337176","1.41835862363753","1.22899494300262","1.27729980923025","1.18901040253731","1.13722313508373","1.03836376981184","1.05199698043203","1.03972039293571","0.952406262616412","0.874471249189745","0.938358748736349","1.03640465700202","1.05492693100073","",
"IBRD only","IBD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.10157235781754","2.48343090281436","2.73958563274977","2.61489086166676","2.87971022705142","2.70282679010412","2.76604436671416","2.81465334781006","2.88186471417874","3.0761694138619","3.17970307572819","2.99230344789814","2.77322311511226","3.24044367024559","3.78542637685837","3.95527010985415","3.86380543568596","3.61410406413962","3.00696634101886","2.73774688223717","3.02600437786105","3.09825940705482","3.17355184134455","2.96023889883855","3.00359625226688","3.08732139675036","3.14956383136156","3.00641302239981","2.81749259061536","2.52915418680704","2.22047803616378","2.50147801265475","2.33038078891255","2.28582992847866","2.2209104908068","2.14096130551327","2.13449713169883","1.98280571480869","2.03962387161208","1.94142215484932","2.0183880663385","2.07489306366283","2.02417138902491","1.96304219074945","1.94903497131356","1.96134974696315","1.93470276208004","1.94541152594814","2.126943695086","1.97632910169165","1.8961026685776","1.93322631522676","1.98139592626119","1.99136057967565","2.0202891622173","2.02821743536628","1.97344421765147","",
"IDA & IBRD total","IBT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.51158965292848","2.66399408624014","2.57655658452505","2.90503709636509","2.70339875538934","2.89809625332813","2.97172594667897","3.08346704938825","3.19207581186737","3.24191933791509","3.11324509149998","2.8468670848194","3.23292074763319","3.85974248653066","3.99474682526831","3.90109913192204","3.65966448063657","3.11060868605477","2.88619994857051","3.10758290237044","3.17951134875475","3.27895904912345","3.11139272551009","3.10414858583214","3.1481080725733","3.15419045190984","3.0266504699176","2.85730476483764","2.59339791504987","2.31261684526346","2.5447636551044","2.38891443280159","2.31980295590556","2.2449477682525","2.15755447239227","2.14676431913024","2.01756495223354","2.07122191722708","1.96587798538506","2.03826728704924","2.09835297459752","2.02952542884002","1.9712138272229","1.94282141270809","1.9477613757041","1.92467164831825","1.92810276859178","2.10484425402468","1.94663770649851","1.87625139044635","1.912474842262","1.95433051483393","1.96269004156053","1.9904391403827","2.00136137409685","1.951633349548","",
"IDA total","IDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","3.91315163787373","3.67964535072342","3.98322656258923","3.3710466540985","3.17993242451344","4.3021397586919","4.2545519991879","4.15486329742152","3.97055507338593","3.82538226073419","3.97535506740862","3.52118788765567","3.61217688479435","3.93929206760685","4.10988980259416","3.7627262480438","3.57913840997874","3.18711783775581","3.17672402630195","3.25941210058139","3.23738018673404","3.2721828787873","3.08816678998932","3.20378032181535","2.84999247236462","2.62688434384784","2.41009588269555","2.33717703712082","2.59015536351243","2.53451102945377","2.3070730304575","2.32736793560225","2.41916219804312","2.09940067510351","2.07992405457948","1.85795803187717","1.76393970563881","1.77764162010802","1.66891690105324","1.76805834337779","1.4471622073523","1.53050311710705","1.57490253741902","1.5385128214814","1.53874672600207","1.57698421979669","1.61720948743718","1.62803057144201","",
"IDA blend","IDB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.39234566956283","2.39503196034296","2.28179319544337","2.11195384537587","2.33464421590372","3.23619021030575","3.50460680541367","4.83995485077581","5.80725950018428","6.59538706626231","5.01106829248875","4.84886683718089","5.07421937537515","4.74920874917015","4.25667177557363","6.34122810666199","5.23877724814933","5.44064782010071","5.17371619411546","4.65107689919785","3.89360930060636","3.22350709415508","3.10454955570985","3.32426477962657","3.12893185444852","2.99267134913624","3.21045053447435","3.17005583287979","3.32338382317673","3.31099319722191","3.16860653309628","3.2720097527547","3.31428243949108","3.72614343604449","3.18372170946274","2.97194758813355","2.76944645023666","2.62437577388774","2.72420776406071","2.41776803979749","2.25839726248231","2.39489858072848","2.61588423781611","2.10773090446897","2.02454439742648","1.7761848342017","1.63597586601425","1.56140676208862","1.53354358520405","1.61912035016105","1.34503109608405","1.40483226782196","1.40527802466014","1.35467011044","1.33449225291808","1.44258940603811","1.619550397965","1.70805028775938","",
"Indonesia","IDN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","2.70592080687337","3.49218904488827","3.42186762528529","3.20608920239654","3.16319352853249","3.02025891948266","2.91721769056258","2.88462200140382","2.90192826971126","2.39812942040375","2.28542025922011","2.17059935369795","2.00976539562951","1.72218767006142","1.53084105893772","1.38913634136564","1.41049291967411","1.32406418395881","1.35687600701146","1.22355780893698","1.26615561718382","1.22630986064236","1.26439252827808","1.49774173762735","1.01911684387405","0.810812654015076","0.684483763500435","0.572792652704213","0.700120208801041","0.909285036773652","0.945714621727218","0.750789394004931","0.716424793814124","0.774787452953638","0.633480779761917","0.612411258963291","0.617587091951932","0.653776702606807","0.711549473406383","0.918769839183066","0.778141412685605","0.886273831969455","0.790694800528013","0.809337385992921","",
"IDA only","IDX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","2.34814175447977","2.28890498556158","2.7311292782768","3.23973680192401","2.94335096476323","2.89269712887235","3.03655063221388","4.0790814228118","4.17158234967765","4.69439491241477","4.91892839914025","5.33583180980819","4.66405959055734","3.92964747968454","3.20329588546438","3.04149044180833","3.20783856168163","3.29750244484823","3.27233402745368","2.87958169672746","2.83572362552572","2.54450352918276","2.27264417667144","2.06758322242579","2.07203398678967","2.4710002669077","2.64763588150808","2.3503965344879","2.26167635341071","2.21837737342675","2.09177672732616","2.13083666018985","1.93855984902661","1.91310186105141","2.02545286001003","1.82831229908557","1.92453126558389","1.57829784654427","1.68814894268001","1.77273902100094","1.74672935979909","1.77414354988811","1.71364157245135","1.6150421402703","1.55982980112215","",
